时间,swap已用MB,压缩内存MB,空闲%,内存占用前三
2026-08-19 16:44,259.38,4829,76,Google 1870MB / Claude 1332MB / Application 518MB
2026-08-19 16:54,259.38,4816,76,Google 1871MB / Claude 1320MB / Application 519MB
2026-08-19 17:04,259.38,4810,76,Google 1871MB / Claude 1319MB / Application 519MB
2026-08-19 17:14,259.38,4805,76,Google 1871MB / Claude 1319MB / Application 519MB
2026-08-19 17:24,259.38,4803,77,Google 1871MB / Claude 1320MB / Application 519MB
2026-08-19 17:34,259.38,4794,77,Google 1871MB / Claude 1324MB / Application 519MB
2026-08-19 17:44,259.38,4783,77,Google 1871MB / Claude 1324MB / Application 519MB
2026-08-19 17:54,259.38,4778,77,Google 1873MB / Claude 1309MB / Application 519MB
2026-08-19 18:04,259.38,4614,77,Google 1872MB / Claude 1307MB / Application 519MB
2026-08-19 18:14,259.38,4582,76,Google 1873MB / Claude 1307MB / Application 519MB
2026-08-19 18:24,259.38,4577,76,Google 1877MB / Claude 1307MB / Application 597MB
2026-08-19 18:34,259.38,4573,76,Google 1879MB / Claude 1321MB / Application 519MB
2026-08-19 18:44,259.38,4571,76,Google 1880MB / Claude 1316MB / Application 519MB
2026-08-19 18:54,259.38,4570,76,Google 1879MB / Claude 1321MB / Application 519MB
2026-08-19 19:04,259.38,4567,76,Google 1880MB / Claude 1320MB / Application 519MB
2026-08-19 19:14,259.38,4544,76,Google 1880MB / Claude 1321MB / Application 519MB
2026-08-19 19:24,259.38,4527,77,Google 1880MB / Claude 1322MB / Application 519MB
2026-08-19 19:34,259.38,4940,76,Google 1879MB / Claude 1322MB / Application 519MB
2026-08-19 19:44,259.38,4868,76,Google 1880MB / Claude 1329MB / Application 519MB
2026-08-19 19:54,259.38,4823,76,Google 1881MB / Claude 1314MB / Application 519MB
2026-08-19 20:04,259.38,4808,76,Google 1881MB / Claude 1313MB / Application 519MB
2026-08-19 20:14,259.38,4778,76,Google 1881MB / Claude 1313MB / Application 519MB
2026-08-19 20:24,259.38,4738,77,Google 1881MB / Claude 1313MB / Application 519MB
2026-08-19 20:34,259.38,4745,77,Google 1881MB / Claude 1316MB / Application 519MB
2026-08-19 20:44,259.38,4740,77,Google 1881MB / Claude 1316MB / Application 519MB
2026-08-19 20:54,259.38,4708,77,Google 1881MB / Claude 1321MB / Application 519MB
2026-08-19 21:04,259.38,4702,76,Google 1882MB / Claude 1322MB / Application 519MB
2026-08-19 21:14,259.38,4688,76,Google 1881MB / Claude 1327MB / Application 519MB
2026-08-19 21:24,259.38,4684,76,Google 1853MB / Claude 1320MB / Application 433MB
2026-08-19 21:34,259.38,4653,76,Google 1855MB / Claude 1306MB / WeChatAppEx 508MB
2026-08-19 21:44,259.38,4651,76,Google 1856MB / Claude 1307MB / WeChatAppEx 508MB
2026-08-19 21:54,259.38,4650,77,Google 1857MB / Claude 1308MB / WeChatAppEx 508MB
2026-08-19 22:04,259.38,4637,77,Google 1857MB / Claude 1305MB / WeChatAppEx 508MB
2026-08-19 22:14,259.38,4631,77,Google 1855MB / Claude 1307MB / WeChatAppEx 508MB
2026-08-19 22:24,259.38,4626,77,Google 1856MB / Claude 1306MB / Application 433MB
2026-08-19 22:34,259.38,4625,77,Google 1856MB / Claude 1307MB / Application 433MB
2026-08-19 22:44,259.38,4619,77,Google 1856MB / Claude 1306MB / Application 433MB
2026-08-19 22:54,259.38,4616,77,Google 1856MB / Claude 1314MB / Application 433MB
2026-08-19 23:04,259.38,4616,77,Google 1856MB / Claude 1313MB / Application 433MB
2026-08-19 23:14,259.38,4613,77,Google 1858MB / Claude 1307MB / Application 434MB
2026-08-19 23:24,259.38,4612,76,Google 1858MB / Claude 1304MB / Application 434MB
2026-08-19 23:34,259.38,4610,76,Google 1858MB / Claude 1308MB / Application 434MB
2026-08-19 23:44,259.38,4609,76,Google 1859MB / Claude 1303MB / Application 434MB
2026-08-19 23:54,259.38,4605,76,Google 1860MB / Claude 1303MB / Application 434MB
2026-08-20 00:04,259.38,4535,76,Google 1860MB / Claude 1302MB / WeChatAppEx 510MB
2026-08-20 00:14,259.38,4533,76,Google 1860MB / Claude 1312MB / WeChatAppEx 510MB
2026-08-20 00:24,259.38,4462,74,Google 1859MB / Claude 1256MB / WeChatAppEx 508MB
2026-08-20 00:34,259.38,4405,76,Google 1856MB / Claude 1312MB / Application 725MB
2026-08-20 00:44,259.38,4239,75,Google 1855MB / Claude 1340MB / Application 824MB
2026-08-20 00:54,259.38,4194,77,Google 3346MB / Claude 1309MB / Application 1027MB
2026-08-20 01:04,259.38,4074,79,Google 2854MB / Claude 1598MB / Application 966MB
2026-08-20 01:14,259.38,3897,79,Google 2855MB / Claude 1596MB / Application 966MB
2026-08-20 01:24,259.38,3878,79,Google 2864MB / Claude 1599MB / Application 966MB
2026-08-20 01:34,259.38,3868,79,Google 2865MB / Claude 1596MB / Application 966MB
2026-08-20 01:44,259.38,3865,79,Google 2867MB / Claude 1593MB / Application 966MB
2026-08-20 01:54,259.38,3858,79,Google 2867MB / Claude 1593MB / Application 966MB
2026-08-20 02:04,259.38,3855,79,Google 2868MB / Claude 1595MB / Application 966MB
2026-08-20 02:14,259.38,4463,75,Google 2799MB / Claude 1295MB / Application 937MB
2026-08-20 02:24,259.38,4433,75,Google 2800MB / Claude 1305MB / Application 947MB
2026-08-20 02:34,259.38,4419,77,Google 2801MB / Claude 1311MB / Application 947MB
2026-08-20 02:44,259.38,4415,77,Google 2802MB / Claude 1315MB / Application 947MB
2026-08-20 02:54,259.38,4399,77,Google 2802MB / Claude 1319MB / Application 947MB
2026-08-20 03:04,259.38,4390,77,Google 2802MB / Claude 1319MB / Application 947MB
2026-08-20 03:14,259.38,4379,78,Google 2803MB / Claude 1320MB / Application 947MB
2026-08-20 03:24,259.38,4371,78,Google 2803MB / Claude 1320MB / Application 947MB
2026-08-20 03:34,259.38,4385,78,Google 2801MB / Claude 1411MB / Application 986MB
2026-08-20 03:44,259.38,4376,78,Google 2801MB / Claude 1451MB / Application 989MB
2026-08-20 03:54,259.38,4371,78,Google 2803MB / Claude 1454MB / Application 990MB
2026-08-20 04:04,259.38,4346,78,Google 2804MB / Claude 1434MB / Application 990MB
2026-08-20 04:14,259.38,4332,78,Google 2804MB / Claude 1439MB / Application 990MB
2026-08-20 04:24,259.38,4328,78,Google 2810MB / Claude 1435MB / Application 990MB
2026-08-20 04:34,259.38,4326,78,Google 2811MB / Claude 1434MB / Application 990MB
2026-08-20 04:44,259.38,4326,78,Google 2811MB / Claude 1435MB / Application 990MB
2026-08-20 04:54,259.38,4195,78,Google 2041MB / Claude 1427MB / Application 990MB
2026-08-20 05:04,259.38,4194,78,Google 2041MB / Claude 1429MB / Application 990MB
2026-08-20 05:14,259.38,4194,78,Google 2042MB / Claude 1431MB / Application 990MB
2026-08-20 05:24,259.38,4193,77,Google 2042MB / Claude 1431MB / Application 990MB
2026-08-20 05:34,259.38,4193,78,Google 2042MB / Claude 1433MB / Application 990MB
2026-08-20 05:44,259.38,4192,78,Google 2043MB / Claude 1433MB / Application 990MB
2026-08-20 05:54,259.38,4190,78,Google 2043MB / Claude 1433MB / Application 990MB
2026-08-20 06:04,259.38,4183,78,Google 2043MB / Claude 1435MB / Application 990MB
2026-08-20 06:14,259.38,4183,78,Google 2043MB / Claude 1434MB / Application 990MB
2026-08-20 06:24,259.38,4182,78,Google 2043MB / Claude 1434MB / Application 990MB
2026-08-20 06:34,259.38,4179,78,Google 2045MB / Claude 1429MB / Application 990MB
2026-08-20 06:44,259.38,4179,78,Google 2046MB / Claude 1430MB / Application 990MB
2026-08-20 06:54,259.38,4175,78,Google 2046MB / Claude 1430MB / Application 990MB
2026-08-20 07:04,259.38,4514,78,Google 2046MB / Claude 1433MB / Application 990MB
2026-08-20 07:14,259.38,4440,78,Google 2042MB / Claude 1431MB / Application 990MB
2026-08-20 07:24,259.38,4396,78,Google 2043MB / Claude 1430MB / Application 990MB
2026-08-20 07:34,259.38,4388,78,Google 2044MB / Claude 1431MB / Application 990MB
2026-08-20 07:44,259.38,4384,78,Google 2044MB / Claude 1430MB / Application 990MB
2026-08-20 07:54,259.38,4273,77,Google 2044MB / Claude 1431MB / Application 990MB
2026-08-20 08:04,259.38,4414,70,Google 2044MB / Claude 1446MB / Application 990MB
2026-08-20 08:14,259.38,4291,78,Google 2158MB / Application 2020MB / Claude 1542MB
2026-08-20 08:24,259.38,4356,78,Application 2329MB / Google 2151MB / Claude 1538MB
2026-08-20 08:34,259.38,4336,78,Application 2514MB / Google 2152MB / Claude 1539MB
2026-08-20 08:44,259.38,4428,76,Google 2106MB / Application 1683MB / Claude 1551MB
2026-08-20 08:54,259.38,4362,76,Google 2107MB / Claude 1562MB / Application 1515MB
2026-08-20 09:04,259.38,4307,79,Google 2108MB / Application 1613MB / Claude 1590MB
2026-08-20 09:14,259.38,4277,78,Google 2108MB / Claude 1629MB / Application 1577MB
2026-08-20 09:24,259.38,4273,79,Google 2108MB / Claude 1658MB / Application 1577MB
2026-08-20 09:34,259.38,4252,79,Google 2115MB / Claude 1599MB / Application 1589MB
2026-08-20 09:44,259.38,4251,79,Google 2116MB / Claude 1598MB / Application 1589MB
2026-08-20 09:54,259.38,4250,79,Google 2117MB / Claude 1593MB / Application 1589MB
2026-08-20 10:04,259.38,4229,79,Google 2116MB / Claude 1605MB / Application 1589MB
2026-08-20 10:14,259.38,4285,79,Google 2092MB / Claude 1606MB / Application 1589MB
2026-08-20 10:24,259.38,4247,79,Google 2093MB / Claude 1671MB / Application 1600MB
2026-08-20 10:34,259.38,4267,79,Google 2072MB / Claude 1646MB / Application 1590MB
2026-08-20 10:44,259.38,4267,78,Google 2076MB / Claude 1615MB / Application 1596MB
2026-08-20 10:54,259.38,4312,78,Google 2076MB / Claude 1648MB / Application 1522MB
2026-08-20 11:04,259.38,4270,76,Google 2076MB / Claude 1683MB / Application 1469MB
2026-08-20 11:14,259.38,4244,78,Google 2075MB / Application 1969MB / Claude 1650MB
2026-08-20 11:24,259.38,4302,77,Google 2062MB / Application 1982MB / Claude 1625MB
2026-08-20 11:34,259.38,4300,77,Google 2063MB / Application 1997MB / Claude 1623MB
2026-08-20 11:44,259.38,4445,77,Google 2038MB / Application 1943MB / Claude 1598MB
2026-08-20 11:54,259.38,4465,78,Google 2044MB / Application 1894MB / Claude 1585MB
2026-08-20 12:04,259.38,4448,78,Google 2049MB / Application 1926MB / Claude 1657MB
2026-08-20 12:14,251.38,4404,78,Application 1944MB / Google 1916MB / Claude 1644MB
2026-08-20 12:24,251.38,4402,78,Application 1948MB / Google 1917MB / Claude 1635MB
2026-08-20 12:34,251.38,4555,78,Google 1913MB / Application 1878MB / Claude 1606MB
2026-08-20 12:44,251.38,4547,78,Google 1914MB / Application 1878MB / Claude 1607MB
2026-08-20 12:54,251.38,4517,78,Google 1915MB / Application 1881MB / Claude 1607MB
2026-08-20 13:04,251.38,4510,78,Google 1920MB / Application 1882MB / Claude 1669MB
2026-08-20 13:14,251.38,4505,78,Google 1922MB / Application 1882MB / Claude 1629MB
2026-08-20 13:24,251.38,4504,78,Google 1922MB / Application 1882MB / Claude 1600MB
2026-08-20 13:34,251.38,4500,78,Google 1923MB / Application 1886MB / Claude 1654MB
2026-08-20 13:44,251.38,6792,67,Google 1773MB / Application 1723MB / Claude 1553MB
2026-08-20 13:54,251.38,6890,67,Application 1775MB / Google 1772MB / Claude 1623MB
2026-08-20 14:04,251.38,7157,66,Google 2614MB / Application 1768MB / Claude 1417MB
2026-08-20 14:14,251.38,7391,66,Google 2578MB / Application 1784MB / Claude 1487MB
2026-08-20 14:24,251.38,10673,56,Google 1463MB / Application 808MB / Claude 773MB
2026-08-20 14:34,251.38,8837,62,Google 1566MB / Claude 1053MB / Application 1014MB
2026-08-20 14:44,251.38,8629,63,Google 1725MB / Application 1065MB / Claude 1037MB
2026-08-20 14:54,251.38,8524,64,Google 1699MB / Application 1066MB / Claude 1040MB
2026-08-20 15:04,251.38,8493,64,Google 1707MB / Application 1068MB / Claude 1059MB
2026-08-20 15:14,251.38,8474,64,Google 1709MB / Application 1068MB / Claude 1063MB
2026-08-20 15:24,251.38,8301,64,Google 1728MB / Claude 1185MB / Application 1096MB
2026-08-20 15:34,251.38,8043,65,Google 1730MB / Claude 1202MB / Application 1122MB
2026-08-20 15:44,251.38,7933,65,Google 1731MB / Claude 1212MB / Application 1122MB
2026-08-20 15:54,251.38,7928,66,Google 1732MB / Claude 1213MB / Application 1122MB
2026-08-20 16:04,251.38,7891,66,Google 1738MB / Claude 1209MB / Application 1123MB
2026-08-20 16:14,251.38,7875,66,Google 1738MB / Claude 1212MB / Application 1123MB
2026-08-20 16:24,251.38,7857,66,Google 1742MB / Claude 1206MB / Application 1123MB
2026-08-20 16:34,251.38,7820,65,Google 1743MB / Claude 1184MB / Application 1123MB
2026-08-20 16:44,251.38,7798,65,Google 1743MB / Claude 1183MB / Application 1144MB
2026-08-20 16:54,251.38,7787,65,Google 1744MB / Claude 1184MB / Application 1144MB
2026-08-20 17:04,251.38,7774,65,Google 1747MB / Claude 1186MB / Application 1149MB
2026-08-20 17:14,251.38,7772,65,Google 1747MB / Claude 1181MB / Application 1150MB
2026-08-20 17:24,251.38,7769,65,Google 1748MB / Claude 1182MB / Application 1151MB
2026-08-20 17:34,251.38,7767,65,Google 1748MB / Claude 1203MB / Application 1151MB
2026-08-20 17:44,251.38,7735,66,Google 1749MB / Claude 1202MB / Application 1151MB
2026-08-20 17:54,251.38,7723,66,Google 1752MB / Claude 1202MB / Application 1151MB
2026-08-20 18:04,251.38,7511,67,Google 1561MB / Claude 1171MB / Application 1168MB
2026-08-20 18:14,251.38,7497,67,Google 1563MB / Claude 1174MB / Application 1168MB
2026-08-20 18:24,251.38,7444,67,Google 1567MB / Claude 1169MB / Application 1168MB
2026-08-20 18:34,251.38,7831,64,Google 1255MB / Claude 1249MB / Application 1094MB
2026-08-20 18:44,251.38,7588,66,Claude 1339MB / Google 1305MB / Application 1123MB
2026-08-20 18:54,251.38,7466,67,Claude 1375MB / Google 1300MB / Application 1156MB
2026-08-20 19:04,251.38,7371,67,Claude 1327MB / Google 1320MB / Application 1181MB
2026-08-20 19:14,251.38,7305,66,Claude 1343MB / Google 1283MB / Application 1193MB
2026-08-20 19:24,251.38,6989,67,Google 1371MB / Claude 1353MB / Application 1193MB
2026-08-20 19:34,251.38,6968,67,Google 1381MB / Claude 1377MB / com.apple.Virtualization.VirtualMachine 1252MB
2026-08-20 19:44,251.38,6961,67,Google 1388MB / Claude 1373MB / com.apple.Virtualization.VirtualMachine 1252MB
2026-08-20 19:54,251.38,6950,67,Google 1390MB / Claude 1374MB / com.apple.Virtualization.VirtualMachine 1252MB
2026-08-20 20:04,251.38,6941,67,Google 1391MB / Claude 1366MB / com.apple.Virtualization.VirtualMachine 1252MB
2026-08-20 20:14,251.38,6925,67,Google 1392MB / Claude 1360MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 20:24,251.38,6919,68,Google 1394MB / Claude 1360MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 20:34,251.38,6916,68,Google 1395MB / Claude 1383MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 20:44,251.38,6914,68,Google 1401MB / Claude 1383MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 20:54,251.38,6868,68,Google 1403MB / Claude 1386MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 21:04,251.38,6860,68,Google 1403MB / Claude 1374MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 21:14,251.38,6858,68,Google 1404MB / Claude 1353MB / com.apple.Virtualization.VirtualMachine 1253MB
2026-08-20 21:24,251.38,8400,63,Google 1233MB / Application 1174MB / com.apple.Virtualization.VirtualMachine 1130MB
2026-08-20 21:34,251.38,9188,53,Google 1217MB / Claude 1070MB / Application 934MB
2026-08-20 21:44,251.38,9171,56,Google 1176MB / Claude 1175MB / Client-Mac-Shipping 922MB
